date,symbol,pred,pred_score,volatility,volatility_short,macd_diff,bba,Close,Volume,EarningsPerShareBasic,strategy
2020-12-22,EIGI,0,0.38372554544116044,0.002440083498501363,0.0027719573025933,-0.08061263002447433,0.055533773420755494,9.48,854232.0,0.02,Breakout
2020-12-22,EIGI,0,0.38361214568949065,0.002440083498501363,0.0027719573025933,-0.08061263002447433,0.055533773420755494,9.48,854232.0,0.02,Bollinger
2020-12-21,NK,0,0.30502568637294286,0.11778365964208873,0.3846031612274021,0.30665017223139246,7.278233576905876,16.02,37616711.0,-0.39,MACD
2020-12-21,KOPN,0,0.334742225112965,0.08152355814403883,0.2671916899972356,0.044526042510724284,0.8953100021808902,2.61,8327175.0,-0.01,MACD
2020-12-21,ATEX,0,0.34144229716148466,0.07990645537139754,0.33113713809850376,1.0263133407801428,12.683592393323902,43.94,3077916.0,-0.88,MACD
2020-12-21,NH,0,0.32737661013729963,0.07054420785232858,0.10855507128492728,0.0065561389341825815,1.3492442328938399,2.93,1762779.0,-0.44,MACD
2020-12-21,NMTR,0,0.3672973909278294,0.0657117575590953,0.06846874155928197,0.005516209523333317,0.49714267569735204,1.02,9600781.0,-0.57,MACD
2020-12-21,IEA,0,0.3281601817058235,0.06517729993274077,0.13554339622248515,0.15293983795153,4.667166592269723,14.88,1473162.0,-0.51,MACD
2020-12-21,IEA,0,0.32887492752096814,0.06517729993274077,0.13554339622248515,0.15293983795153,4.667166592269723,14.88,1473162.0,-0.51,Breakout
2020-12-21,IEA,0,0.3281601817058235,0.06517729993274077,0.13554339622248515,0.15293983795153,4.667166592269723,14.88,1473162.0,-0.51,Bollinger
2020-12-21,CLXT,0,0.347001786009513,0.05473118734987689,0.07800545559323165,0.10998869078780661,1.5542187748183078,4.57,171289.0,,MACD
2020-12-21,AUMN,0,0.39212855330797725,0.05338172040809208,0.09938107470420714,0.007523393182967124,0.22046435630585992,0.7242,3023467.0,-0.05,Breakout
2020-12-21,AUMN,0,0.390941237673759,0.05338172040809208,0.09938107470420714,0.007523393182967124,0.22046435630585992,0.7242,3023467.0,-0.05,Bollinger
2020-12-21,DMAC,0,0.3754510841873225,0.05139261559271862,0.07949827231327569,0.1657642451847835,3.7041484851434845,8.11,666172.0,-0.17,Breakout
2020-12-21,DMAC,0,0.37481594268389634,0.05139261559271862,0.07949827231327569,0.1657642451847835,3.7041484851434845,8.11,666172.0,-0.17,Bollinger
2020-12-21,REKR,0,0.37155598695965125,0.050099606061330355,0.05415736388044376,0.27997293081175834,3.7621116410866944,7.8,655159.0,-0.23,Breakout
2020-12-21,ATHX,0,0.34205410151329857,0.04947926342050877,0.08268285386976808,0.036262821491100515,0.592270208603993,2.24,6338886.0,-0.1,MACD
2020-12-21,FORD,0,0.4458465466508881,0.0452958971732452,0.16001487250637553,0.012144909323030827,0.42825693223388006,2.16,757320.0,-0.02,MACD
2020-12-21,GEOS,0,0.3718330754991549,0.042011841143845936,0.03704537266269603,0.18635446874701445,5.034530365393488,10.11,137109.0,-0.17,Breakout
2020-12-21,BGFV,0,0.3487298470013741,0.03717712113516202,0.07043078643828501,0.006989732367375018,2.3847240799721163,10.05,1678757.0,0.31,MACD
2020-12-21,XERS,0,0.3785656830389473,0.03651743655864172,0.07987501730679537,0.11253126436141961,1.1466193788674222,5.17,3807884.0,-0.63,Bollinger
2020-12-21,INFU,0,0.33930411022382545,0.03511937488197808,0.06588354285690164,0.01937823711411535,3.083319639609236,18.71,640807.0,0.19,MACD
2020-12-21,RIGL,0,0.33809757184345735,0.03250992837845027,0.021118154222830796,0.05381735391534964,1.0745994602300009,3.69,4268517.0,,MACD
2020-12-21,SPRO,0,0.3224935128656965,0.032197954480430044,0.06127218093806677,0.011997207392543285,3.280128656013085,19.0,304236.0,-0.85,MACD
2020-12-21,ETON,0,0.33271902596628605,0.030007442129592717,0.02672465316948446,0.011828279912140638,1.89957890070417,8.8,127092.0,-0.7,MACD
2020-12-21,WETF,0,0.33944968754232313,0.029113785808788123,0.04136007045541114,0.009983758980473934,1.4583223237700587,5.36,2865977.0,-0.09,MACD
2020-12-21,VRTV,0,0.32406837082886325,0.02822018663083229,0.027405695980999366,0.008289813670023904,2.444208665398662,20.44,100407.0,-1.18,MACD
2020-12-21,VRTV,0,0.32406837082886325,0.02822018663083229,0.027405695980999366,0.008289813670023904,2.444208665398662,20.44,100407.0,-1.18,Bollinger
2020-12-21,BXC,0,0.34732033171667226,0.02734637915439095,0.014833004513568865,0.26577603420618323,4.6286049733918375,29.02,116436.0,0.63,MACD
2020-12-21,AWRE,0,0.3631221727716488,0.025980175484748135,0.03921204756886599,0.0008556356843399948,0.8269921402284588,3.64,75816.0,-0.2,MACD
2020-12-21,CMT,0,0.3775533528623645,0.02251626187339424,0.022304706155886995,0.07129921564820763,3.920397428833141,13.99,40474.0,0.67,MACD
2020-12-21,FGBI,0,0.385521851942602,0.022241712203584108,0.026690759613854368,-0.0031464907273308085,1.8612418498413987,18.27,11452.0,0.53,Breakout
2020-12-21,FGBI,0,0.385521851942602,0.022241712203584108,0.026690759613854368,-0.0031464907273308085,1.8612418498413987,18.27,11452.0,0.53,Bollinger
2020-12-21,CYCN,0,0.36852284314027806,0.022042112146704828,0.014562831003465396,0.03444883031486692,0.3908183721329612,3.26,255347.0,-1.43,MACD
2020-12-21,BLBD,0,0.3456487469731863,0.02094861429232741,0.04308588154624082,-0.043775786072770106,1.642282253450384,17.99,157950.0,0.01,Breakout
2020-12-21,BLBD,0,0.34435560523974146,0.02094861429232741,0.04308588154624082,-0.043775786072770106,1.642282253450384,17.99,157950.0,0.01,Bollinger
2020-12-21,HCFT,0,0.45306721683010637,0.01851272320164229,0.03598316745135048,0.009101119416331974,0.3244067594856048,3.35,151296.0,0.14,MACD
2020-12-21,LMAT,0,0.35935137814943396,0.01791295764011387,0.011476971746244536,0.008175200204738331,7.325967785896225,38.16,94454.0,0.17,MACD
2020-12-21,AAIC,0,0.4351757219794415,0.016212517568148357,0.012248266029590595,-0.003078146323630543,0.8266172028361582,3.8,407910.0,0.26,Breakout
2020-12-21,LAWS,0,0.3379239834130386,0.014150774208905773,0.00752498885037305,0.020200505581565276,4.821168323139247,51.65,12093.0,0.07,MACD
